SN,Paper Title,DOI,Domain,Year,umap_x,umap_y,umap_x_minilm,umap_y_minilm,umap_x_mpnet,umap_y_mpnet,umap_x_specter,umap_y_specter,cited_by_count,is_oa,oa_status,oa_url
274,Addressing AI Bias in MRI-Based Dementia Classification Among Hispanic Individuals,https://doi.org/10.1002/alz70856_105856,Health & Clinical AI,2025,5.3449035,0.26551664,10.637665,8.782486,5.3449035,0.26551664,6.7166524,5.0183144,0,True,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/alz70856_105856
275,Mitigating Algorithmic Bias in AI-Driven Cardiovascular Imaging for Fairer Diagnostics,https://doi.org/10.3390/diagnostics14232675,Health & Clinical AI,2024,5.244741,0.20632923,10.975608,8.463265,5.244741,0.20632923,6.7441773,5.343333,23,True,gold,https://doi.org/10.3390/diagnostics14232675
276,Data augmentation for fairness-aware machine learning,https://doi.org/10.1145/3531146.3534644,General Fairness & Bias Mitigation,2022,7.0134654,3.9606304,7.52654,8.211163,7.0134654,3.9606304,2.7179632,3.340767,30,True,hybrid,https://dl.acm.org/doi/pdf/10.1145/3531146.3534644
277,HIFI: Explaining and Mitigating Algorithmic Bias Through the Lens of Game-Theoretic Interactions,https://doi.org/10.1109/ICSE55347.2025.00221,General Fairness & Bias Mitigation,2025,6.606845,5.447943,6.1149015,6.216963,6.606845,5.447943,2.1240535,3.266604,0,False,closed,
278,Pre-processing Techniques to Mitigate Against Algorithmic Bias,https://doi.org/10.1109/AICS60730.2023.10470759,General Fairness & Bias Mitigation,2023,6.717482,5.8231645,6.061084,6.3622193,6.717482,5.8231645,2.265999,2.0536702,5,False,closed,
279,D-BIAS: A Causality-Based Human-in-the-Loop System for Tackling Algorithmic Bias,https://doi.org/10.1109/TVCG.2022.3209484,General Fairness & Bias Mitigation,2022,5.9688873,5.4149947,7.5642486,6.259388,5.9688873,5.4149947,2.3633401,3.5530174,41,False,closed,
280,Detection and Mitigation of Algorithmic Bias via Predictive Parity,https://doi.org/10.1145/3593013.3594117,General Fairness & Bias Mitigation,2023,7.117612,5.6121693,5.6082172,7.124839,7.117612,5.6121693,5.846242,4.037731,7,False,closed,
281,Mitigating Algorithmic Bias with Limited Annotations,https://doi.org/10.48550/arXiv.2207.10018,General Fairness & Bias Mitigation,2022,6.7265697,6.2359157,6.016117,6.124221,6.7265697,6.2359157,1.7518423,2.8090754,0,True,green,https://arxiv.org/pdf/2207.10018
282,A step toward building a unified framework for managing AI bias,https://doi.org/10.7717/peerj-cs.1630,General Fairness & Bias Mitigation,2023,5.7554803,5.0657225,6.6758437,6.5947256,5.7554803,5.0657225,2.5607843,5.05519,18,True,gold,https://doi.org/10.7717/peerj-cs.1630
283,"AI and Algorithmic Bias: Source, Detection, Mitigation and Implications",https://doi.org/10.2139/ssrn.3681517,General Fairness & Bias Mitigation,2020,10.888717,6.4821296,5.2766414,2.3102632,10.888717,6.4821296,-2.0936086,7.932825,54,True,green,https://doi.org/10.2139/ssrn.3681517
284,Algorithmic Fairness in Clinical Predictive Models: A Review of Bias Audits and Mitigation Strategies in Epidemiological Research,https://doi.org/10.64483/202522539,Health & Clinical AI,2025,5.7537017,1.0198872,10.370646,8.756688,5.7537017,1.0198872,5.7320127,4.6196985,0,True,hybrid,https://saudijmph.com/index.php/pub/article/download/539/501
285,Add-Remove-or-Relabel: Practitioner-Friendly Bias Mitigation via Influential Fairness,https://doi.org/10.1145/3593013.3594039,General Fairness & Bias Mitigation,2023,6.355031,5.7735596,6.313992,6.5253277,6.355031,5.7735596,2.4878294,3.1980517,4,False,closed,
286,Fairness And Bias Mitigation in AI Models for Diabetes Diagnosis: A Comparative Evaluation of Algorithmic Approaches,https://doi.org/10.54554/jtec.2025.17.03.004,Health & Clinical AI,2025,5.6693482,0.42978033,10.63597,8.730176,5.6693482,0.42978033,6.4009857,4.799854,0,True,hybrid,https://jtec.utem.edu.my/jtec/article/download/6406/4144
287,BIAS AUDIT FRAMEWORKS: Developing Tools for Early Detection of Algorithmic Bias in AI Development,https://doi.org/10.33003/fjs-2025-0908-3270,General Fairness & Bias Mitigation,2025,5.4153705,2.6820078,10.550352,8.388229,5.4153705,2.6820078,2.8408492,5.3910875,1,True,diamond,https://fjs.fudutsinma.edu.ng/index.php/fjs/article/download/3270/2628
288,Justice in Judgment: Unveiling (Hidden) Bias in LLM-assisted Peer Reviews,https://doi.org/10.48550/arxiv.2509.13400,LLMs & NLP,2025,2.1126077,5.1692777,9.817632,3.4754186,2.1126077,5.1692777,1.5752093,8.781298,0,True,green,https://arxiv.org/pdf/2509.13400
289,Does RAG Introduce Unfairness in LLMs? Evaluating Fairness in Retrieval-Augmented Generation Systems,https://doi.org/10.48550/arxiv.2409.19804,LLMs & NLP,2024,2.7398548,6.1928444,8.725274,3.3193545,2.7398548,6.1928444,2.0237043,9.270505,2,True,green,https://arxiv.org/pdf/2409.19804
290,Ethical Imperatives for Retrieval-Augmented Generation in Clinical Nursing: Viewpoint on Responsible AI Use,https://doi.org/10.2196/79922,Health & Clinical AI,2025,4.545126,1.5003885,10.519307,7.0328197,4.545126,1.5003885,5.2177763,6.096554,1,True,gold,https://doi.org/10.2196/79922
291,Algorithmic individual fairness and healthcare: a scoping review,https://doi.org/10.1093/jamiaopen/ooae149,Health & Clinical AI,2024,5.8301735,0.694475,10.327303,8.48159,5.8301735,0.694475,6.0421267,5.1693625,19,True,gold,https://academic.oup.com/jamiaopen/article-pdf/8/1/ooae149/61297239/ooae149.pdf
292,The Impact of Generative Artificial Intelligence on Socioeconomic Inequalities and Policy Making,https://doi.org/10.2139/ssrn.4666103,General Fairness & Bias Mitigation,2024,11.040247,6.342192,5.041206,2.2475567,11.040247,6.342192,-1.5588583,7.752209,13,True,green,https://doi.org/10.2139/ssrn.4666103
293,Neural Retrievers are Biased Towards LLM-Generated Content,https://doi.org/10.1145/3637528.3671882,LLMs & NLP,2024,2.79037,6.36046,8.556718,3.2568474,2.79037,6.36046,2.1161273,9.365862,26,False,closed,
294,Invisible Relevance Bias: Text-Image Retrieval Models Prefer AI-Generated Images,https://doi.org/10.1145/3626772.3657750,General Fairness & Bias Mitigation,2024,3.2365527,6.2914233,7.984956,4.1392055,3.2365527,6.2914233,0.5951711,5.9276304,16,True,gold,https://doi.org/10.1145/3626772.3657750
295,The ethics of ChatGPT in medicine and healthcare: a systematic review on Large Language Models (LLMs),https://doi.org/10.1038/s41746-024-01157-x,Health & Clinical AI,2024,4.2936277,1.6554296,10.577357,6.730575,4.2936277,1.6554296,3.11624,8.230196,290,True,gold,https://doi.org/10.1038/s41746-024-01157-x
296,"Dynamic feedback loops in recommender systems: Analyzing fairness, popularity bias, and user group disparities",https://doi.org/10.1007/s10844-026-01025-y,Recommender Systems,2026,10.980671,5.902837,4.9900217,2.3728514,10.980671,5.902837,-1.7158427,7.6724477,0,True,hybrid,https://link.springer.com/content/pdf/10.1007/s10844-026-01025-y.pdf
297,Mind the Blind Spots: A Focus-Level Evaluation Framework for LLM Reviews,https://doi.org/10.18653/v1/2025.emnlp-main.1805,LLMs & NLP,2025,2.0995111,5.124964,9.708044,3.1865382,2.0995111,5.124964,1.5471741,8.837429,2,True,gold,https://aclanthology.org/2025.emnlp-main.1805.pdf
298,Measuring the Fairness Gap Between Retrieval and Generation in RAG Systems using a Cognitive Complexity Framework,https://doi.org/10.1145/3726302.3730230,LLMs & NLP,2025,2.8198218,6.3355637,8.646056,3.2870266,2.8198218,6.3355637,1.7417561,9.255093,2,True,gold,https://dl.acm.org/doi/pdf/10.1145/3726302.3730230
299,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,https://doi.org/10.3390/info16020151,Recommender Systems,2025,10.948451,5.9302735,5.0028386,2.3305078,10.948451,5.9302735,-1.2226905,7.861945,12,True,gold,https://www.mdpi.com/2078-2489/16/2/151/pdf?version=1739938654
300,Toward Human-Like Evaluation for Natural Language Generation with Error Analysis,https://doi.org/10.18653/v1/2023.acl-long.324,LLMs & NLP,2023,2.425486,6.477736,9.494084,2.930123,2.425486,6.477736,2.1711957,9.348295,10,True,gold,https://aclanthology.org/2023.acl-long.324.pdf
301,FairVLM: Enhancing Fairness and Prompt Sensitivity in Vision Language Models for Medical Image Segmentation,https://doi.org/10.1109/wacv61042.2026.00719,Health & Clinical AI,2026,4.8847675,0.21295224,11.0691,8.267055,4.8847675,0.21295224,6.8367743,5.461038,0,False,closed,
302,Understanding the Effect of Model Compression on Social Bias in Large Language Models,https://doi.org/10.48550/arxiv.2312.05662,LLMs & NLP,2023,2.749337,5.90276,9.246054,3.7950573,2.749337,5.90276,2.4105275,9.289055,0,True,green,https://arxiv.org/pdf/2312.05662
303,"Linguistic and dialectal bias in large language models: a review of evidence, mechanisms,and implications (20182025)",https://doi.org/10.54254/2753-7080/2026.31302,LLMs & NLP,2026,2.6479623,5.22988,9.271965,4.133301,2.6479623,5.22988,2.5764775,7.9125943,0,True,hybrid,https://ahr.ewapub.com/article/view/31302.pdf
304,The Quantization Trap: Breaking Linear Scaling Laws in Multi-Hop Reasoning,https://doi.org/10.48550/arxiv.2602.13595,LLMs & NLP,2026,5.225141,6.0472364,7.2055483,5.8480806,5.225141,6.0472364,1.6507244,2.6870606,0,True,green,
305,GNNFairViz: Visual Analysis for Graph Neural Network Fairness,https://doi.org/10.1109/tvcg.2025.3542419,Graph-Based Fairness & Bias Mitigation,2025,9.607143,6.2806387,5.65294,3.9292018,9.607143,6.2806387,-1.80439,4.9486523,4,False,closed,
306,Procedural Fairness in Machine Learning,https://doi.org/10.1613/jair.1.20498,General Fairness & Bias Mitigation,2026,6.1037025,5.021049,6.444153,6.559466,6.1037025,5.021049,2.0822287,3.0462408,0,True,diamond,https://www.jair.org/index.php/jair/article/download/20498/27275
307,Beyond Black Boxes: Designing and Testing Agentic AI Systems for Strategy,https://doi.org/10.1287/stsc.2025.0432,General Fairness & Bias Mitigation,2026,5.2777467,3.434539,8.512565,7.2265363,5.2777467,3.434539,2.980582,5.3826528,1,False,closed,
308,A Non-Parametric Choice Model That Learns How Users Choose Between Recommended Options,https://doi.org/10.1145/3705328.3748090,Recommender Systems,2025,11.010673,6.3469853,5.097335,2.548434,11.010673,6.3469853,-1.9280844,7.7502418,0,True,gold,https://doi.org/10.1145/3705328.3748090
309,Fairness and Bias in Multimodal AI: A Survey,https://doi.org/10.48550/arxiv.2406.19097,General Fairness & Bias Mitigation,2024,2.9930148,5.8716383,8.968884,3.9226649,2.9930148,5.8716383,2.7220514,8.986857,3,True,green,https://arxiv.org/pdf/2406.19097
310,Towards Fair Graph Neural Networks via Counterfactual and Balance,https://doi.org/10.3390/info16080704,Graph-Based Fairness & Bias Mitigation,2025,9.561501,6.278583,5.6239176,3.9949508,9.561501,6.278583,-1.7107395,4.861687,0,True,gold,https://www.mdpi.com/2078-2489/16/8/704/pdf?version=1755577766
311,Fairness Testing of Large Language Models in Role-Playing,https://doi.org/10.48550/arxiv.2411.00585,LLMs & NLP,2024,2.423739,5.6359916,9.126154,3.276978,2.423739,5.6359916,2.3047755,6.8488474,5,True,green,https://arxiv.org/pdf/2411.00585
312,PreCoF: counterfactual explanations for fairness,https://doi.org/10.1007/s10994-023-06319-8,General Fairness & Bias Mitigation,2023,5.7032514,0.84056884,10.604501,8.778783,5.7032514,0.84056884,6.1303587,5.697879,20,True,bronze,https://link.springer.com/content/pdf/10.1007/s10994-023-06319-8.pdf
313,Generative AI and the Foundation Model Era: A Comprehensive Review,https://doi.org/10.3390/bdcc10030094,LLMs & NLP,2026,3.6380177,6.2473993,7.907343,4.30455,3.6380177,6.2473993,1.020512,5.8028092,0,True,gold,https://www.mdpi.com/2504-2289/10/3/94/pdf
314,From Detection to Mitigation: Addressing Bias in Deep Learning Models for Chest X-Ray Diagnosis,https://doi.org/10.1142/9789819824755_0039,Health & Clinical AI,2025,5.037673,0.14596647,11.109906,8.23688,5.037673,0.14596647,6.729224,5.549015,0,True,gold,https://doi.org/10.1142/9789819824755_0039
315,Popularity bias reduction in multi-criteria recommender systems: the RelPref and PriRelPref approaches,https://doi.org/10.7717/peerj-cs.3658,Recommender Systems,2026,11.075875,6.3537736,5.1837544,2.24629,11.075875,6.3537736,-1.7608192,7.6401787,0,True,gold,https://doi.org/10.7717/peerj-cs.3658
316,Fairness-in-the-Workflow: How Machine Learning Practitioners at Big Tech Companies Approach Fairness in Recommender Systems,https://doi.org/10.1145/3772318.3791347,Recommender Systems,2026,10.618328,5.5888906,4.722857,3.2791445,10.618328,5.5888906,-0.9567621,6.8389406,0,True,gold,https://doi.org/10.1145/3772318.3791347
317,"Bias Is a Math Problem, AI Bias Is a Technical Problem: 10-Year Literature Review of AI/LLM Bias Research Reveals Narrow [Gender-Centric] Conceptions of ‘Bias’, and Academia-Industry Gap",https://doi.org/10.1609/aies.v8i2.36613,General Fairness & Bias Mitigation,2025,4.342279,4.871975,8.172113,6.28644,4.342279,4.871975,3.0863366,6.389976,0,True,bronze,https://ojs.aaai.org/index.php/AIES/article/download/36613/38751
318,Advancing Fairness in Generative AI Through Intrinsic and Extrinsic Bias Evaluation and Mitigation,https://doi.org/10.1609/aies.v8i3.36764,LLMs & NLP,2025,5.2610145,4.871249,8.269569,6.5611176,5.2610145,4.871249,4.6134977,5.3389993,0,True,bronze,https://ojs.aaai.org/index.php/AIES/article/download/36764/38902
319,NLP Needs Diversity outside of ‘Diversity’,https://doi.org/10.18653/v1/2025.findings-emnlp.1275,LLMs & NLP,2025,2.452339,5.0926137,9.044021,3.6883397,2.452339,5.0926137,2.10647,7.5107594,0,True,gold,https://aclanthology.org/2025.findings-emnlp.1275.pdf
320,Exploring Social Choice Mechanisms for Recommendation Fairness in SCRUF,https://doi.org/10.48550/arxiv.2309.08621,Recommender Systems,2023,10.560844,5.812571,4.8920426,3.104731,10.560844,5.812571,-1.3522091,7.2574987,1,True,green,https://arxiv.org/pdf/2309.08621
321,Dialectal Toxicity Detection: Evaluating LLM-as-a-Judge Consistency Across Language Varieties,https://doi.org/10.48550/arxiv.2411.10954,LLMs & NLP,2024,2.4721909,6.344504,9.725357,3.8246827,2.4721909,6.344504,2.4207346,7.823777,1,True,green,https://arxiv.org/pdf/2411.10954
322,Cross-Lingual Retrieval Augmented Prompt for Low-Resource Languages,https://doi.org/10.48550/arxiv.2212.09651,LLMs & NLP,2022,2.7881334,6.495441,8.454834,3.5443027,2.7881334,6.495441,2.7381926,9.360935,1,True,green,https://arxiv.org/pdf/2212.09651
323,Beyond Demographics: Evaluating News Recommender Systems Fairness Through Behavioural Communities,https://doi.org/10.1145/3708319.3733694,Recommender Systems,2025,10.561698,5.7281475,5.046799,3.3263965,10.561698,5.7281475,-1.2418869,7.404914,1,True,gold,https://dl.acm.org/doi/pdf/10.1145/3708319.3733694
324,Fairness and Diversity in Recommender Systems: A Survey,https://doi.org/10.1145/3664928,Recommender Systems,2024,10.747364,5.714096,5.0003996,2.886904,10.747364,5.714096,-1.4720559,7.545421,73,True,bronze,https://dl.acm.org/doi/pdf/10.1145/3664928
325,Differential Privacy Has Disparate Impact on Model Accuracy,https://doi.org/10.48550/arxiv.1905.12101,General Fairness & Bias Mitigation,2019,6.3303895,6.51209,7.016931,5.624527,6.3303895,6.51209,1.3471783,3.772075,77,True,green,https://arxiv.org/pdf/1905.12101
326,Exploring gender biases in ML and AI academic research through systematic literature review,https://doi.org/10.3389/frai.2022.976838,General Fairness & Bias Mitigation,2022,4.70921,4.8280015,8.057718,6.277359,4.70921,4.8280015,2.4850492,5.518897,83,True,gold,https://www.frontiersin.org/articles/10.3389/frai.2022.976838/pdf
327,Artificial intelligence in nursing education: A scoping review of intelligent tutoring systems-evidence and implementation gaps,https://doi.org/10.1016/j.nedt.2026.107056,Health & Clinical AI,2026,5.102913,1.4543434,10.47004,7.536729,5.102913,1.4543434,5.248463,6.027297,0,True,hybrid,https://doi.org/10.1016/j.nedt.2026.107056
328,In Anticipation of Perfect Deepfake: Identity-anchored Artifact-agnostic Detection under Rebalanced Deepfake Detection Protocol,https://doi.org/10.48550/arxiv.2405.00483,General Fairness & Bias Mitigation,2024,4.8845387,6.0223985,7.6663685,5.095457,4.8845387,6.0223985,0.8545661,4.9630938,0,True,green,https://arxiv.org/pdf/2405.00483
329,RepMatch: Quantifying Cross-Instance Similarities in Representation Space,https://doi.org/10.48550/arxiv.2410.09642,General Fairness & Bias Mitigation,2024,2.9969373,6.6399646,6.8479843,5.3165317,2.9969373,6.6399646,0.81885827,3.8231688,0,True,green,https://arxiv.org/pdf/2410.09642
330,Algorithmic fairness in artificial intelligence for medicine and healthcare,https://doi.org/10.1038/s41551-023-01056-8,Health & Clinical AI,2023,4.167102,1.6839979,10.806905,6.446987,4.167102,1.6839979,3.343224,8.681323,558,True,green,https://pmc.ncbi.nlm.nih.gov/articles/PMC10632090/pdf/nihms-1940941.pdf
331,Algorithmic fairness and bias mitigation for clinical machine learning with deep reinforcement learning,https://doi.org/10.1038/s42256-023-00697-3,Health & Clinical AI,2023,5.416635,0.56529254,10.604858,8.639001,5.416635,0.56529254,6.1731796,4.6362667,108,True,hybrid,https://www.nature.com/articles/s42256-023-00697-3.pdf
332,Fairness of artificial intelligence in healthcare: review and recommendations,https://doi.org/10.1007/s11604-023-01474-3,Health & Clinical AI,2023,5.1913896,0.72462773,10.423606,7.776372,5.1913896,0.72462773,6.540369,5.444039,497,True,hybrid,https://link.springer.com/content/pdf/10.1007/s11604-023-01474-3.pdf
333,Bias in artificial intelligence algorithms and recommendations for mitigation,https://doi.org/10.1371/journal.pdig.0000278,General Fairness & Bias Mitigation,2023,5.5778913,1.0239599,10.253295,8.059016,5.5778913,1.0239599,6.0646315,5.9955826,533,True,gold,https://journals.plos.org/digitalhealth/article/file?id=10.1371/journal.pdig.0000278&type=printable
